projID,projectName,metricName,reportingMonth,totalVolume,achieveVolume,metricPerformance
routeone,Route One,First Tier Closure,8/1/2016,724,916,0.79
routeone,Route One,Inbound Call Volume,1/1/2015,207,393,0.53
routeone,Route One,Inbound Call Volume,2/1/2015,953,956,1.00
routeone,Route One,Inbound Call Volume,3/1/2015,784,812,0.97
routeone,Route One,Inbound Call Volume,4/1/2015,541,790,0.68
routeone,Route One,Inbound Call Volume,5/1/2015,834,983,0.85
routeone,Route One,Inbound Call Volume,6/1/2015,783,891,0.88
routeone,Route One,Inbound Call Volume,7/1/2015,139,951,0.15
routeone,Route One,Inbound Call Volume,8/1/2015,873,977,0.89
routeone,Route One,Inbound Call Volume,9/1/2015,259,779,0.33
routeone,Route One,Inbound Call Volume,10/1/2015,979,1000,0.98
routeone,Route One,Inbound Call Volume,11/1/2015,962,969,0.99
routeone,Route One,Inbound Call Volume,12/1/2015,572,967,0.59
routeone,Route One,Inbound Call Volume,1/1/2016,968,969,1.00
routeone,Route One,Inbound Call Volume,2/1/2016,616,782,0.79
routeone,Route One,Inbound Call Volume,3/1/2016,757,945,0.80
routeone,Route One,Inbound Call Volume,4/1/2016,466,843,0.55
routeone,Route One,Inbound Call Volume,5/1/2016,985,989,1.00
routeone,Route One,Inbound Call Volume,6/1/2016,347,758,0.46
routeone,Route One,Inbound Call Volume,7/1/2016,227,550,0.41
routeone,Route One,Inbound Call Volume,8/1/2016,176,406,0.43
routeone,Route One,Phone Service Level,1/1/2015,375,685,0.55
routeone,Route One,Phone Service Level,2/1/2015,711,985,0.72
routeone,Route One,Phone Service Level,3/1/2015,497,755,0.66
routeone,Route One,Phone Service Level,4/1/2015,369,592,0.62
routeone,Route One,Phone Service Level,5/1/2015,734,835,0.88
routeone,Route One,Phone Service Level,6/1/2015,942,978,0.96
routeone,Route One,Phone Service Level,7/1/2015,825,976,0.85
routeone,Route One,Phone Service Level,8/1/2015,794,997,0.80
routeone,Route One,Phone Service Level,9/1/2015,637,745,0.86
routeone,Route One,Phone Service Level,10/1/2015,508,783,0.65
routeone,Route One,Phone Service Level,11/1/2015,973,987,0.99
routeone,Route One,Phone Service Level,12/1/2015,615,626,0.98
routeone,Route One,Phone Service Level,1/1/2016,729,950,0.77
routeone,Route One,Phone Service Level,2/1/2016,969,969,1.00
routeone,Route One,Phone Service Level,3/1/2016,307,520,0.59
routeone,Route One,Phone Service Level,4/1/2016,931,989,0.94
routeone,Route One,Phone Service Level,5/1/2016,681,930,0.73
routeone,Route One,Phone Service Level,6/1/2016,367,480,0.76
routeone,Route One,Phone Service Level,7/1/2016,581,820,0.71
routeone,Route One,Phone Service Level,8/1/2016,447,711,0.63
routeone,Route One,Web Service Level,1/1/2015,648,807,0.80
routeone,Route One,Web Service Level,2/1/2015,5,28,0.18
routeone,Route One,Web Service Level,3/1/2015,59,377,0.16
routeone,Route One,Web Service Level,4/1/2015,875,886,0.99
routeone,Route One,Web Service Level,5/1/2015,756,986,0.77
routeone,Route One,Web Service Level,6/1/2015,856,959,0.89
routeone,Route One,Web Service Level,7/1/2015,535,605,0.88
routeone,Route One,Web Service Level,8/1/2015,545,600,0.91
routeone,Route One,Web Service Level,9/1/2015,915,988,0.93
routeone,Route One,Web Service Level,10/1/2015,514,960,0.54
routeone,Route One,Web Service Level,11/1/2015,842,890,0.95
routeone,Route One,Web Service Level,12/1/2015,997,1000,1.00
routeone,Route One,Web Service Level,1/1/2016,38,441,0.09
routeone,Route One,Web Service Level,2/1/2016,399,594,0.67
routeone,Route One,Web Service Level,3/1/2016,58,833,0.07
routeone,Route One,Web Service Level,4/1/2016,530,865,0.61
routeone,Route One,Web Service Level,5/1/2016,42,740,0.06
routeone,Route One,Web Service Level,6/1/2016,457,639,0.72
routeone,Route One,Web Service Level,7/1/2016,815,856,0.95
routeone,Route One,Web Service Level,8/1/2016,828,918,0.90
swagelok,Swagelok,Abandon Rate,1/1/2015,404,739,0.55
swagelok,Swagelok,Abandon Rate,2/1/2015,551,883,0.62
swagelok,Swagelok,Abandon Rate,3/1/2015,192,719,0.27
swagelok,Swagelok,Abandon Rate,4/1/2015,238,679,0.35
swagelok,Swagelok,Abandon Rate,5/1/2015,977,990,0.99
swagelok,Swagelok,Abandon Rate,6/1/2015,248,522,0.48
swagelok,Swagelok,Abandon Rate,7/1/2015,197,997,0.20
swagelok,Swagelok,Abandon Rate,8/1/2015,863,968,0.89
swagelok,Swagelok,Abandon Rate,9/1/2015,743,949,0.78
swagelok,Swagelok,Abandon Rate,10/1/2015,289,878,0.33
swagelok,Swagelok,Abandon Rate,11/1/2015,658,995,0.66
swagelok,Swagelok,Abandon Rate,12/1/2015,11,946,0.01
swagelok,Swagelok,Abandon Rate,1/1/2016,855,926,0.92
swagelok,Swagelok,Abandon Rate,2/1/2016,507,879,0.58
swagelok,Swagelok,Abandon Rate,3/1/2016,386,768,0.50
swagelok,Swagelok,Abandon Rate,4/1/2016,585,836,0.70
swagelok,Swagelok,Abandon Rate,5/1/2016,476,967,0.49
swagelok,Swagelok,Abandon Rate,6/1/2016,464,906,0.51
swagelok,Swagelok,Abandon Rate,7/1/2016,539,772,0.70
swagelok,Swagelok,Abandon Rate,8/1/2016,211,513,0.41
swagelok,Swagelok,Average Handle Time,1/1/2015,189,291,240.00
swagelok,Swagelok,Average Handle Time,2/1/2015,837,876,856.50
swagelok,Swagelok,Average Handle Time,3/1/2015,713,887,800.00
swagelok,Swagelok,Average Handle Time,4/1/2015,288,691,489.50
swagelok,Swagelok,Average Handle Time,5/1/2015,338,668,503.00
swagelok,Swagelok,Average Handle Time,6/1/2015,500,951,725.50
swagelok,Swagelok,Average Handle Time,7/1/2015,369,580,474.50
swagelok,Swagelok,Average Handle Time,8/1/2015,911,994,952.50
swagelok,Swagelok,Average Handle Time,9/1/2015,443,569,506.00
swagelok,Swagelok,Average Handle Time,10/1/2015,302,598,450.00
swagelok,Swagelok,Average Handle Time,11/1/2015,6,962,484.00
swagelok,Swagelok,Average Handle Time,12/1/2015,770,983,876.50
swagelok,Swagelok,Average Handle Time,1/1/2016,53,63,58.00
swagelok,Swagelok,Average Handle Time,2/1/2016,900,974,937.00
swagelok,Swagelok,Average Handle Time,3/1/2016,511,984,747.50
swagelok,Swagelok,Average Handle Time,4/1/2016,762,974,868.00
swagelok,Swagelok,Average Handle Time,5/1/2016,890,894,892.00
swagelok,Swagelok,Average Handle Time,6/1/2016,607,949,778.00
swagelok,Swagelok,Average Handle Time,7/1/2016,207,230,218.50
swagelok,Swagelok,Average Handle Time,8/1/2016,372,951,661.50
swagelok,Swagelok,Average Hold Time,1/1/2015,387,847,617.00
swagelok,Swagelok,Average Hold Time,2/1/2015,53,598,325.50
swagelok,Swagelok,Average Hold Time,3/1/2015,212,349,280.50
swagelok,Swagelok,Average Hold Time,4/1/2015,95,752,423.50
swagelok,Swagelok,Average Hold Time,5/1/2015,357,549,453.00
swagelok,Swagelok,Average Hold Time,6/1/2015,395,984,689.50
swagelok,Swagelok,Average Hold Time,7/1/2015,237,424,330.50
swagelok,Swagelok,Average Hold Time,8/1/2015,328,625,476.50
swagelok,Swagelok,Average Hold Time,9/1/2015,138,896,517.00
swagelok,Swagelok,Average Hold Time,10/1/2015,914,941,927.50
swagelok,Swagelok,Average Hold Time,11/1/2015,757,985,871.00
swagelok,Swagelok,Average Hold Time,12/1/2015,75,120,97.50
swagelok,Swagelok,Average Hold Time,1/1/2016,449,554,501.50
swagelok,Swagelok,Average Hold Time,2/1/2016,73,474,273.50
swagelok,Swagelok,Average Hold Time,3/1/2016,442,528,485.00
swagelok,Swagelok,Average Hold Time,4/1/2016,761,974,867.50
swagelok,Swagelok,Average Hold Time,5/1/2016,25,46,35.50
swagelok,Swagelok,Average Hold Time,6/1/2016,354,502,428.00
swagelok,Swagelok,Average Hold Time,7/1/2016,927,943,935.00
swagelok,Swagelok,Average Hold Time,8/1/2016,508,757,632.50
swagelok,Swagelok,Average Speed to Answer,1/1/2015,998,999,998.50
swagelok,Swagelok,Average Speed to Answer,2/1/2015,848,897,872.50
swagelok,Swagelok,Average Speed to Answer,3/1/2015,935,986,960.50
swagelok,Swagelok,Average Speed to Answer,4/1/2015,54,478,266.00
swagelok,Swagelok,Average Speed to Answer,5/1/2015,476,892,684.00
swagelok,Swagelok,Average Speed to Answer,6/1/2015,94,552,323.00
swagelok,Swagelok,Average Speed to Answer,7/1/2015,108,622,365.00
swagelok,Swagelok,Average Speed to Answer,8/1/2015,299,755,527.00
swagelok,Swagelok,Average Speed to Answer,9/1/2015,511,795,653.00
swagelok,Swagelok,Average Speed to Answer,10/1/2015,610,824,717.00
swagelok,Swagelok,Average Speed to Answer,11/1/2015,841,896,868.50
swagelok,Swagelok,Average Speed to Answer,12/1/2015,405,795,600.00
swagelok,Swagelok,Average Speed to Answer,1/1/2016,104,984,544.00
swagelok,Swagelok,Average Speed to Answer,2/1/2016,454,731,592.50
swagelok,Swagelok,Average Speed to Answer,3/1/2016,744,933,838.50
swagelok,Swagelok,Average Speed to Answer,4/1/2016,135,980,557.50
swagelok,Swagelok,Average Speed to Answer,5/1/2016,106,630,368.00
swagelok,Swagelok,Average Speed to Answer,6/1/2016,815,856,835.50
swagelok,Swagelok,Average Speed to Answer,7/1/2016,102,275,188.50
swagelok,Swagelok,Average Speed to Answer,8/1/2016,477,673,575.00
swagelok,Swagelok,Average Talk Time,1/1/2015,900,987,943.50
swagelok,Swagelok,Average Talk Time,2/1/2015,875,952,913.50
swagelok,Swagelok,Average Talk Time,3/1/2015,956,984,970.00
swagelok,Swagelok,Average Talk Time,4/1/2015,806,809,807.50
swagelok,Swagelok,Average Talk Time,5/1/2015,875,917,896.00
swagelok,Swagelok,Average Talk Time,6/1/2015,16,215,115.50
swagelok,Swagelok,Average Talk Time,7/1/2015,157,740,448.50
swagelok,Swagelok,Average Talk Time,8/1/2015,757,800,778.50
swagelok,Swagelok,Average Talk Time,9/1/2015,666,726,696.00
swagelok,Swagelok,Average Talk Time,10/1/2015,516,939,727.50
swagelok,Swagelok,Average Talk Time,11/1/2015,889,969,929.00
swagelok,Swagelok,Average Talk Time,12/1/2015,329,614,471.50
swagelok,Swagelok,Average Talk Time,1/1/2016,894,916,905.00
swagelok,Swagelok,Average Talk Time,2/1/2016,348,411,379.50
swagelok,Swagelok,Average Talk Time,3/1/2016,446,806,626.00
swagelok,Swagelok,Average Talk Time,4/1/2016,188,806,497.00
swagelok,Swagelok,Average Talk Time,5/1/2016,229,613,421.00
swagelok,Swagelok,Average Talk Time,6/1/2016,36,850,443.00
swagelok,Swagelok,Average Talk Time,7/1/2016,946,950,948.00
swagelok,Swagelok,Average Talk Time,8/1/2016,609,694,651.50
swagelok,Swagelok,Average Wrap Time,1/1/2015,60,430,245.00
swagelok,Swagelok,Average Wrap Time,2/1/2015,763,860,811.50
swagelok,Swagelok,Average Wrap Time,3/1/2015,589,951,770.00
swagelok,Swagelok,Average Wrap Time,4/1/2015,6,918,462.00
swagelok,Swagelok,Average Wrap Time,5/1/2015,446,675,560.50
swagelok,Swagelok,Average Wrap Time,6/1/2015,394,695,544.50
swagelok,Swagelok,Average Wrap Time,7/1/2015,196,728,462.00
swagelok,Swagelok,Average Wrap Time,8/1/2015,821,835,828.00
swagelok,Swagelok,Average Wrap Time,9/1/2015,270,868,569.00
swagelok,Swagelok,Average Wrap Time,10/1/2015,618,808,713.00
swagelok,Swagelok,Average Wrap Time,11/1/2015,651,782,716.50
swagelok,Swagelok,Average Wrap Time,12/1/2015,462,781,621.50
swagelok,Swagelok,Average Wrap Time,1/1/2016,924,947,935.50
swagelok,Swagelok,Average Wrap Time,2/1/2016,139,606,372.50
swagelok,Swagelok,Average Wrap Time,3/1/2016,372,453,412.50
swagelok,Swagelok,Average Wrap Time,4/1/2016,391,845,618.00
swagelok,Swagelok,Average Wrap Time,5/1/2016,896,902,899.00
swagelok,Swagelok,Average Wrap Time,6/1/2016,629,778,703.50
swagelok,Swagelok,Average Wrap Time,7/1/2016,534,992,763.00
swagelok,Swagelok,Average Wrap Time,8/1/2016,316,484,400.00
swagelok,Swagelok,Chat Service Level,1/1/2015,517,845,0.61
swagelok,Swagelok,Chat Service Level,2/1/2015,897,967,0.93
swagelok,Swagelok,Chat Service Level,3/1/2015,107,337,0.32
swagelok,Swagelok,Chat Service Level,4/1/2015,427,648,0.66
swagelok,Swagelok,Chat Service Level,5/1/2015,637,794,0.80
swagelok,Swagelok,Chat Service Level,6/1/2015,245,898,0.27
swagelok,Swagelok,Chat Service Level,7/1/2015,426,645,0.66
swagelok,Swagelok,Chat Service Level,8/1/2015,2,724,0.00
swagelok,Swagelok,Chat Service Level,9/1/2015,429,998,0.43
swagelok,Swagelok,Chat Service Level,10/1/2015,172,857,0.20
swagelok,Swagelok,Chat Service Level,11/1/2015,946,969,0.98
swagelok,Swagelok,Chat Service Level,12/1/2015,988,993,1.00
swagelok,Swagelok,Chat Service Level,1/1/2016,830,845,0.98
swagelok,Swagelok,Chat Service Level,2/1/2016,7,802,0.01
swagelok,Swagelok,Chat Service Level,3/1/2016,430,608,0.71
swagelok,Swagelok,Chat Service Level,4/1/2016,778,812,0.96
swagelok,Swagelok,Chat Service Level,5/1/2016,440,812,0.54
swagelok,Swagelok,Chat Service Level,6/1/2016,521,582,0.90
swagelok,Swagelok,Chat Service Level,7/1/2016,679,941,0.72
swagelok,Swagelok,Chat Service Level,8/1/2016,703,793,0.89
swagelok,Swagelok,First Call Closure,1/1/2015,921,970,0.95
swagelok,Swagelok,First Call Closure,2/1/2015,966,979,0.99
swagelok,Swagelok,First Call Closure,3/1/2015,954,998,0.96
swagelok,Swagelok,First Call Closure,4/1/2015,337,419,0.80
swagelok,Swagelok,First Call Closure,5/1/2015,62,791,0.08
swagelok,Swagelok,First Call Closure,6/1/2015,943,996,0.95
swagelok,Swagelok,First Call Closure,7/1/2015,498,648,0.77
swagelok,Swagelok,First Call Closure,8/1/2015,420,567,0.74
swagelok,Swagelok,First Call Closure,9/1/2015,761,835,0.91
swagelok,Swagelok,First Call Closure,10/1/2015,140,220,0.64
swagelok,Swagelok,First Call Closure,11/1/2015,256,842,0.30
swagelok,Swagelok,First Call Closure,12/1/2015,198,305,0.65
swagelok,Swagelok,First Call Closure,1/1/2016,442,805,0.55
swagelok,Swagelok,First Call Closure,2/1/2016,259,909,0.28
swagelok,Swagelok,First Call Closure,3/1/2016,586,788,0.74
swagelok,Swagelok,First Call Closure,4/1/2016,266,892,0.30
swagelok,Swagelok,First Call Closure,5/1/2016,408,793,0.51
swagelok,Swagelok,First Call Closure,6/1/2016,635,647,0.98
swagelok,Swagelok,First Call Closure,7/1/2016,172,458,0.38
swagelok,Swagelok,First Call Closure,8/1/2016,582,950,0.61
swagelok,Swagelok,First Tier Closure,1/1/2015,378,560,0.68
swagelok,Swagelok,First Tier Closure,2/1/2015,675,835,0.81
swagelok,Swagelok,First Tier Closure,3/1/2015,242,326,0.74
swagelok,Swagelok,First Tier Closure,4/1/2015,802,915,0.88
swagelok,Swagelok,First Tier Closure,5/1/2015,464,741,0.63
swagelok,Swagelok,First Tier Closure,6/1/2015,867,932,0.93
swagelok,Swagelok,First Tier Closure,7/1/2015,345,449,0.77
swagelok,Swagelok,First Tier Closure,8/1/2015,876,956,0.92
swagelok,Swagelok,First Tier Closure,9/1/2015,380,962,0.40
swagelok,Swagelok,First Tier Closure,10/1/2015,824,830,0.99
swagelok,Swagelok,First Tier Closure,11/1/2015,906,986,0.92
swagelok,Swagelok,First Tier Closure,12/1/2015,525,903,0.58
swagelok,Swagelok,First Tier Closure,1/1/2016,401,879,0.46
swagelok,Swagelok,First Tier Closure,2/1/2016,790,950,0.83
swagelok,Swagelok,First Tier Closure,3/1/2016,46,688,0.07
swagelok,Swagelok,First Tier Closure,4/1/2016,594,644,0.92
swagelok,Swagelok,First Tier Closure,5/1/2016,604,622,0.97
swagelok,Swagelok,First Tier Closure,6/1/2016,217,512,0.42
swagelok,Swagelok,First Tier Closure,7/1/2016,578,827,0.70
swagelok,Swagelok,First Tier Closure,8/1/2016,745,992,0.75
swagelok,Swagelok,Inbound Call Volume,1/1/2015,150,752,0.20
swagelok,Swagelok,Inbound Call Volume,2/1/2015,665,895,0.74
swagelok,Swagelok,Inbound Call Volume,3/1/2015,673,770,0.87
swagelok,Swagelok,Inbound Call Volume,4/1/2015,43,175,0.25
swagelok,Swagelok,Inbound Call Volume,5/1/2015,108,335,0.32
swagelok,Swagelok,Inbound Call Volume,6/1/2015,29,361,0.08
swagelok,Swagelok,Inbound Call Volume,7/1/2015,291,589,0.49
swagelok,Swagelok,Inbound Call Volume,8/1/2015,803,858,0.94
swagelok,Swagelok,Inbound Call Volume,9/1/2015,576,623,0.92
swagelok,Swagelok,Inbound Call Volume,10/1/2015,733,942,0.78
swagelok,Swagelok,Inbound Call Volume,11/1/2015,80,981,0.08
swagelok,Swagelok,Inbound Call Volume,12/1/2015,90,643,0.14
swagelok,Swagelok,Inbound Call Volume,1/1/2016,63,349,0.18
swagelok,Swagelok,Inbound Call Volume,2/1/2016,890,905,0.98
swagelok,Swagelok,Inbound Call Volume,3/1/2016,676,883,0.77
swagelok,Swagelok,Inbound Call Volume,4/1/2016,278,301,0.92
swagelok,Swagelok,Inbound Call Volume,5/1/2016,697,934,0.75
swagelok,Swagelok,Inbound Call Volume,6/1/2016,256,651,0.39
swagelok,Swagelok,Inbound Call Volume,7/1/2016,188,660,0.28
swagelok,Swagelok,Inbound Call Volume,8/1/2016,756,964,0.78
swagelok,Swagelok,Phone Service Level,1/1/2015,415,978,0.42
swagelok,Swagelok,Phone Service Level,2/1/2015,216,725,0.30
swagelok,Swagelok,Phone Service Level,3/1/2015,188,588,0.32
swagelok,Swagelok,Phone Service Level,4/1/2015,226,346,0.65
swagelok,Swagelok,Phone Service Level,5/1/2015,757,833,0.91
swagelok,Swagelok,Phone Service Level,6/1/2015,727,757,0.96
swagelok,Swagelok,Phone Service Level,7/1/2015,230,535,0.43
swagelok,Swagelok,Phone Service Level,8/1/2015,191,479,0.40
swagelok,Swagelok,Phone Service Level,9/1/2015,279,885,0.32
swagelok,Swagelok,Phone Service Level,10/1/2015,774,885,0.87
swagelok,Swagelok,Phone Service Level,11/1/2015,959,991,0.97
swagelok,Swagelok,Phone Service Level,12/1/2015,842,997,0.84
swagelok,Swagelok,Phone Service Level,1/1/2016,861,975,0.88
swagelok,Swagelok,Phone Service Level,2/1/2016,912,956,0.95
swagelok,Swagelok,Phone Service Level,3/1/2016,928,955,0.97
swagelok,Swagelok,Phone Service Level,4/1/2016,324,406,0.80
swagelok,Swagelok,Phone Service Level,5/1/2016,966,976,0.99
swagelok,Swagelok,Phone Service Level,6/1/2016,343,765,0.45
swagelok,Swagelok,Phone Service Level,7/1/2016,354,539,0.66
swagelok,Swagelok,Phone Service Level,8/1/2016,311,961,0.32
swagelok,Swagelok,Web Service Level,1/1/2015,885,894,0.99
swagelok,Swagelok,Web Service Level,2/1/2015,554,928,0.60
swagelok,Swagelok,Web Service Level,3/1/2015,437,773,0.57
swagelok,Swagelok,Web Service Level,4/1/2015,972,987,0.98
swagelok,Swagelok,Web Service Level,5/1/2015,578,879,0.66
swagelok,Swagelok,Web Service Level,6/1/2015,617,966,0.64
swagelok,Swagelok,Web Service Level,7/1/2015,570,572,1.00
swagelok,Swagelok,Web Service Level,8/1/2015,784,874,0.90
swagelok,Swagelok,Web Service Level,9/1/2015,870,981,0.89
swagelok,Swagelok,Web Service Level,10/1/2015,174,559,0.31
swagelok,Swagelok,Web Service Level,11/1/2015,858,970,0.88
swagelok,Swagelok,Web Service Level,12/1/2015,676,991,0.68
swagelok,Swagelok,Web Service Level,1/1/2016,294,526,0.56
swagelok,Swagelok,Web Service Level,2/1/2016,787,808,0.97
swagelok,Swagelok,Web Service Level,3/1/2016,339,527,0.64
swagelok,Swagelok,Web Service Level,4/1/2016,437,645,0.68
swagelok,Swagelok,Web Service Level,5/1/2016,174,504,0.35
swagelok,Swagelok,Web Service Level,6/1/2016,774,783,0.99
swagelok,Swagelok,Web Service Level,7/1/2016,751,889,0.84
swagelok,Swagelok,Web Service Level,8/1/2016,17,786,0.02
tsi,Town Sports International,Abandon Rate,1/1/2015,823,867,0.95
tsi,Town Sports International,Abandon Rate,2/1/2015,882,896,0.98
tsi,Town Sports International,Abandon Rate,3/1/2015,745,838,0.89
tsi,Town Sports International,Abandon Rate,4/1/2015,483,573,0.84
tsi,Town Sports International,Abandon Rate,5/1/2015,813,947,0.86
tsi,Town Sports International,Abandon Rate,6/1/2015,25,119,0.21
tsi,Town Sports International,Abandon Rate,7/1/2015,458,615,0.74
tsi,Town Sports International,Abandon Rate,8/1/2015,997,998,1.00
tsi,Town Sports International,Abandon Rate,9/1/2015,861,972,0.89
tsi,Town Sports International,Abandon Rate,10/1/2015,119,875,0.14
tsi,Town Sports International,Abandon Rate,11/1/2015,905,939,0.96
tsi,Town Sports International,Abandon Rate,12/1/2015,569,600,0.95
tsi,Town Sports International,Abandon Rate,1/1/2016,222,555,0.40
tsi,Town Sports International,Abandon Rate,2/1/2016,195,395,0.49
tsi,Town Sports International,Abandon Rate,3/1/2016,106,887,0.12
tsi,Town Sports International,Abandon Rate,4/1/2016,858,866,0.99
tsi,Town Sports International,Abandon Rate,5/1/2016,404,514,0.79
tsi,Town Sports International,Abandon Rate,6/1/2016,47,950,0.05
tsi,Town Sports International,Abandon Rate,7/1/2016,511,677,0.75
tsi,Town Sports International,Abandon Rate,8/1/2016,447,876,0.51
tsi,Town Sports International,Average Handle Time,1/1/2015,552,794,673.00
tsi,Town Sports International,Average Handle Time,2/1/2015,117,662,389.50
tsi,Town Sports International,Average Handle Time,3/1/2015,516,856,686.00
tsi,Town Sports International,Average Handle Time,4/1/2015,186,252,219.00
tsi,Town Sports International,Average Handle Time,5/1/2015,816,971,893.50
tsi,Town Sports International,Average Handle Time,6/1/2015,422,961,691.50
tsi,Town Sports International,Average Handle Time,7/1/2015,128,960,544.00
tsi,Town Sports International,Average Handle Time,8/1/2015,220,649,434.50
tsi,Town Sports International,Average Handle Time,9/1/2015,719,917,818.00
tsi,Town Sports International,Average Handle Time,10/1/2015,795,916,855.50
tsi,Town Sports International,Average Handle Time,11/1/2015,382,590,486.00
tsi,Town Sports International,Average Handle Time,12/1/2015,901,936,918.50
tsi,Town Sports International,Average Handle Time,1/1/2016,154,798,476.00
tsi,Town Sports International,Average Handle Time,2/1/2016,612,999,805.50
tsi,Town Sports International,Average Handle Time,3/1/2016,100,658,379.00
tsi,Town Sports International,Average Handle Time,4/1/2016,92,333,212.50
tsi,Town Sports International,Average Handle Time,5/1/2016,590,966,778.00
tsi,Town Sports International,Average Handle Time,6/1/2016,644,858,751.00
tsi,Town Sports International,Average Handle Time,7/1/2016,746,762,754.00
tsi,Town Sports International,Average Handle Time,8/1/2016,187,980,583.50
tsi,Town Sports International,Average Hold Time,1/1/2015,753,943,848.00
tsi,Town Sports International,Average Hold Time,2/1/2015,649,876,762.50
tsi,Town Sports International,Average Hold Time,3/1/2015,960,960,960.00
tsi,Town Sports International,Average Hold Time,4/1/2015,741,745,743.00
tsi,Town Sports International,Average Hold Time,5/1/2015,177,947,562.00
tsi,Town Sports International,Average Hold Time,6/1/2015,821,840,830.50
tsi,Town Sports International,Average Hold Time,7/1/2015,33,931,482.00
tsi,Town Sports International,Average Hold Time,8/1/2015,714,843,778.50
tsi,Town Sports International,Average Hold Time,9/1/2015,889,934,911.50
tsi,Town Sports International,Average Hold Time,10/1/2015,195,961,578.00
tsi,Town Sports International,Average Hold Time,11/1/2015,761,974,867.50
tsi,Town Sports International,Average Hold Time,12/1/2015,890,920,905.00
tsi,Town Sports International,Average Hold Time,1/1/2016,3,478,240.50
tsi,Town Sports International,Average Hold Time,2/1/2016,537,733,635.00
tsi,Town Sports International,Average Hold Time,3/1/2016,949,991,970.00
tsi,Town Sports International,Average Hold Time,4/1/2016,945,952,948.50
tsi,Town Sports International,Average Hold Time,5/1/2016,165,181,173.00
tsi,Town Sports International,Average Hold Time,6/1/2016,636,730,683.00
tsi,Town Sports International,Average Hold Time,7/1/2016,770,866,818.00
tsi,Town Sports International,Average Hold Time,8/1/2016,510,994,752.00
tsi,Town Sports International,Average Speed to Answer,1/1/2015,403,556,479.50
tsi,Town Sports International,Average Speed to Answer,2/1/2015,77,593,335.00
tsi,Town Sports International,Average Speed to Answer,3/1/2015,125,240,182.50
tsi,Town Sports International,Average Speed to Answer,4/1/2015,847,858,852.50
tsi,Town Sports International,Average Speed to Answer,5/1/2015,122,929,525.50
tsi,Town Sports International,Average Speed to Answer,6/1/2015,523,987,755.00
tsi,Town Sports International,Average Speed to Answer,7/1/2015,361,712,536.50
tsi,Town Sports International,Average Speed to Answer,8/1/2015,18,569,293.50
tsi,Town Sports International,Average Speed to Answer,9/1/2015,803,962,882.50
tsi,Town Sports International,Average Speed to Answer,10/1/2015,383,983,683.00
tsi,Town Sports International,Average Speed to Answer,11/1/2015,355,835,595.00
tsi,Town Sports International,Average Speed to Answer,12/1/2015,843,886,864.50
tsi,Town Sports International,Average Speed to Answer,1/1/2016,770,962,866.00
tsi,Town Sports International,Average Speed to Answer,2/1/2016,898,972,935.00
tsi,Town Sports International,Average Speed to Answer,3/1/2016,886,907,896.50
tsi,Town Sports International,Average Speed to Answer,4/1/2016,187,893,540.00
tsi,Town Sports International,Average Speed to Answer,5/1/2016,892,912,902.00
tsi,Town Sports International,Average Speed to Answer,6/1/2016,264,667,465.50
tsi,Town Sports International,Average Speed to Answer,7/1/2016,832,997,914.50
tsi,Town Sports International,Average Speed to Answer,8/1/2016,259,852,555.50
tsi,Town Sports International,Average Talk Time,1/1/2015,476,676,576.00
tsi,Town Sports International,Average Talk Time,2/1/2015,367,932,649.50
tsi,Town Sports International,Average Talk Time,3/1/2015,270,411,340.50
tsi,Town Sports International,Average Talk Time,4/1/2015,971,975,973.00
tsi,Town Sports International,Average Talk Time,5/1/2015,288,650,469.00
tsi,Town Sports International,Average Talk Time,6/1/2015,637,960,798.50
tsi,Town Sports International,Average Talk Time,7/1/2015,470,613,541.50
tsi,Town Sports International,Average Talk Time,8/1/2015,547,601,574.00
tsi,Town Sports International,Average Talk Time,9/1/2015,378,660,519.00
tsi,Town Sports International,Average Talk Time,10/1/2015,922,943,932.50
tsi,Town Sports International,Average Talk Time,11/1/2015,687,982,834.50
tsi,Town Sports International,Average Talk Time,12/1/2015,3,925,464.00
tsi,Town Sports International,Average Talk Time,1/1/2016,727,876,801.50
tsi,Town Sports International,Average Talk Time,2/1/2016,673,831,752.00
tsi,Town Sports International,Average Talk Time,3/1/2016,971,974,972.50
tsi,Town Sports International,Average Talk Time,4/1/2016,982,996,989.00
tsi,Town Sports International,Average Talk Time,5/1/2016,804,828,816.00
tsi,Town Sports International,Average Talk Time,6/1/2016,181,338,259.50
tsi,Town Sports International,Average Talk Time,7/1/2016,927,999,963.00
tsi,Town Sports International,Average Talk Time,8/1/2016,915,968,941.50
tsi,Town Sports International,Average Wrap Time,1/1/2015,741,855,798.00
tsi,Town Sports International,Average Wrap Time,2/1/2015,641,830,735.50
tsi,Town Sports International,Average Wrap Time,3/1/2015,957,972,964.50
tsi,Town Sports International,Average Wrap Time,4/1/2015,269,976,622.50
tsi,Town Sports International,Average Wrap Time,5/1/2015,526,676,601.00
tsi,Town Sports International,Average Wrap Time,6/1/2015,80,945,512.50
tsi,Town Sports International,Average Wrap Time,7/1/2015,32,525,278.50
tsi,Town Sports International,Average Wrap Time,8/1/2015,624,986,805.00
tsi,Town Sports International,Average Wrap Time,9/1/2015,842,875,858.50
tsi,Town Sports International,Average Wrap Time,10/1/2015,478,838,658.00
tsi,Town Sports International,Average Wrap Time,11/1/2015,30,836,433.00
